0.6025,-4.9495
5.9889,-2.9633
-2.349,4.4319
-6.9261,-9.7838
2.1034,2.0037
0.47571,2.4834
5.4112,4.8522
-2.8428,4.0499
0.86624,-2.5277
-5.9665,3.2349
-1.7681,0.23217
-3.9647,-7.7526
0.85793,-0.3107
5.9951,4.0085
5.2665,-3.7444
-4.6816,-6.3454
2.4899,13.945
3.6379,-3.8653
4.1832,-5.6417
-7.1224,3.5872
-3.8895,1.5799
7.0327,2.0056
4.6483,-8.029
3.3077,10.693
2.7057,-7.7044
-1.0157,-2.4998
1.9151,2.0602
2.0275,-1.8189
-2.9964,-2.9479
4.2677,-9.265
-1.0365,1.3519
-3.2639,2.3861
-0.3566,-4.6915
0.80682,-1.3409
-2.0494,-3.5566
0.30723,-9.2306
-1.9917,-2.7177
-4.5595,3.2635
-3.6714,2.7032
4.8792,-0.78435
1.389,3.1976
-0.40489,2.7044
-6.3128,5.5521
-4.9478,-9.1442
6.9225,-0.31363
2.2446,-1.8163
-5.1029,-15.365
3.1314,-1.4334
-0.98671,2.028
-7.0967,-3.6472
5.7366,2.9893
-6.4064,-11.016
-2.8562,1.07
4.7119,0.46863
-5.6116,1.5308
-5.8617,-4.8048
-3.2687,-6.147
-1.3548,-4.4998
-1.4284,-2.3121
-2.0489,-2.5177
6.1665,3.0515
0.29536,-7.3347
-8.129,-9.8238
13.026,4.8619
1.2849,-4.8712
-5.7318,2.7382
7.8254,-8.4667
-2.247,-0.42146
-9.96,4.2062
-2.0733,9.5609
-1.9545,2.0459
-5.7121,-3.1243
-5.8436,1.9629
6.5092,-2.9682
2.1819,-2.5218
0.51054,5.9813
0.60141,-5.1842
-4.2855,-0.84937
-0.95834,-4.3291
0.90332,6.3326
-1.2558,-1.0229
-11.008,-3.8726
-6.9664,-1.9312
2.6279,7.6163
8.9925,-0.58442
-1.601,4.0876
2.4508,3.8263
3.8914,-7.4015
2.7018,-0.4577
-3.8013,-3.468
6.4073,-4.0487
-6.1841,1.0734
10.054,0.12777
1.5415,-4.6912
8.3711,0.62494
2.6505,-4.7603
4.2702,1.9457
-5.78,0.1987
-2.253,0.54624
-1.2528,-0.94951
-5.1646,-1.6165
3.8326,8.7234
-5.8026,11.887
7.6304,0.84254
-1.506,-3.4933
4.1639,-3.473
-2.3094,4.4181
2.1797,4.4837
2.5237,-2.0045
-2.5692,3.9818
-3.356,5.9333
3.9535,1.4386
0.016131,1.8281
17.633,-0.56218
-7.783,9.5755
3.0492,-3.2396
13.087,2.7548
1.471,-3.8892
-5.3247,-8.8421
-2.1146,-5.2655
3.2388,-1.5881
8.845,7.5529
0.82005,-1.4138
5.7608,-5.7325
3.3685,-3.3456
-2.0016,-3.359
2.8781,-3.8905
-5.3178,2.7649
-2.1171,1.8079
-1.7594,1.3477
-12.822,2.3293
9.2678,5.1964
4.5545,-1.1987
0.90499,1.2212
0.48196,-4.1523
-1.7613,-0.87388
-2.4033,4.1842
12.692,-6.6167
0.6417,-7.2119
6.5125,7.0496
-8.3127,9.7184
-5.4235,1.1341
5.4946,0.73594
11.478,13.763
0.69159,-9.5353
-1.825,-4.2406
-3.8238,-5.6385
0.39094,10.533
-3.5792,-1.4026
5.8324,6.0641
2.4277,5.1301
4.3536,-1.9088
2.1445,-1.4957
-4.4993,3.1737
0.33727,-0.9356
1.4586,4.9385
1.9647,0.97276
1.3989,0.2561
-3.8723,3.9339
7.0445,-2.6705
9.6388,-0.88124
-1.2188,-4.488
-3.9617,-4.7649
1.7695,7.9851
2.6374,4.271
6.7092,-12.498
-0.8378,1.7651
3.5863,-6.5243
-5.0293,3.9534
-0.58286,2.7654
-4.8032,-8.169
3.806,5.9665
8.1603,-7.6609
-6.6843,-7.3692
-0.20832,-3.0775
6.5708,-7.2753
-8.7117,1.0265
5.9647,-4.0141
-6.3282,-0.74666
-8.1822,0.086722
4.1419,1.0887
-9.5462,-2.6841
-1.5102,9.0679
4.5743,-0.2854
6.5468,-5.2237
-1.7413,7.0628
7.5119,3.6519
2.4538,-2.9306
3.7245,-4.1408
2.8726,1.4092
5.6965,-2.1293
3.1807,3.9659
-4.4919,0.78122
7.9863,0.5622
-1.5431,2.2833
-1.3755,2.2157
-0.67383,-0.091641
2.3039,6.8116
2.2594,8.2419
-10.142,-2.2463
1.18,-4.1759
-6.3798,3.0852
3.0635,1.4469
1.9766,-4.3528
-2.4884,-0.53336
-3.4391,1.6594
11.826,-2.4112
3.2372,-5.1721
6.6978,-4.8457
1.0436,-3.093
2.5601,0.056771
-0.21994,14.745
-3.1502,-0.2344
13.415,-5.7335
2.765,-5.3823
5.1532,1.6376
3.2606,-1.3943
1.226,7.3626
-11.376,-8.1665
2.0773,-3.2738
-1.4817,-7.4846
-4.5242,-2.0209
-3.629,-4.3324
-2.1092,-4.7133
6.7094,-4.9422
9.0897,-1.8722
-7.2587,-3.0934
4.6725,5.2796
0.80114,1.437
3.1645,-7.2952
-2.9085,-9.1507
-2.2455,4.7464
3.5872,11.439
0.83364,-10.782
8.447,6.4114
-2.9132,1.1131
3.8973,1.9235
3.4818,-0.56358
-0.19412,0.44044
-3.9483,7.1148
0.031658,3.4324
-4.2747,-5.3762
-0.45484,-1.2639
5.9741,3.0303
2.7026,-7.2247
-4.8385,1.0103
-1.7394,6.4504
6.7058,-2.904
4.3757,6.9772
1.6049,8.1169
5.3122,1.0705
4.384,0.97204
-2.0745,1.7923
0.18111,-1.8232
8.8551,1.1064
13.652,-1.4808
2.8215,7.9131
13.646,1.5178
-3.9513,4.0169
-6.5995,-1.3692
1.3593,7.4478
7.1857,-0.13781
4.6197,-1.6064
3.3056,9.5765
0.7838,-1.5027
-2.5002,3.5824
6.6864,10.628
0.27023,0.81518
-3.1635,8.06
-0.37724,-2.3662
10.921,4.0494
3.5817,-5.0279
2.1699,2.6007
-5.4612,-1.129
-2.0246,2.6393
-5.0348,5.4451
8.9244,-1.5188
-0.043483,2.5332
6.0163,2.6101
1.9852,-2.4141
-1.1575,3.0669
8.4143,2.842
-6.0301,2.1653
-0.4606,-1.2203
-1.0959,-4.3988
-1.604,-3.9221
-1.8248,0.58635
0.8717,-1.0783
-0.76306,0.16844
2.2914,6.4082
3.1005,-1.4334
2.9901,-1.2277
-8.9037,-11.736
-8.568,-1.1856
-3.0981,-3.6008
0.20329,-3.2949
-3.1526,3.0481
3.9117,12.183
1.512,0.2916
-2.8707,-0.97606
-0.25266,-8.7789
-1.2868,3.7477
-2.8538,2.4712
4.9572,5.3857
3.8842,-11.299
-2.8219,4.5075
1.9734,0.024272
2.1846,5.6504
0.76885,-3.7931
-0.90082,-1.0389
4.4837,2.0615
2.7376,0.73918
-1.8113,0.30571
1.0835,-6.9906
0.89435,4.6379
-0.55089,7.862
2.8025,-2.1017
-0.76973,-1.376
1.2056,3.7734
-1.4595,2.2922
8.7764,4.6575
4.1263,-4.074
-2.671,1.2128
-0.50324,-8.1252
-7.5721,5.1309
-3.7906,10.392
-11.11,2.2438
0.0031306,-3.7812
2.0216,-3.9693
4.2989,0.33435
-8.1969,-12.124
-1.4191,5.729
0.90585,0.27125
3.4388,-6.967
7.1268,-4.4693
0.18882,-1.8178
0.74778,-9.7226
7.6195,2.7291
10.05,7.0834
0.057403,-4.6952
-8.6945,0.084855
1.0958,5.2291
-4.7549,3.974
0.35715,-3.8684
3.8708,1.3283
-1.1755,9.3865
3.0462,-0.55137
1.3873,0.43523
0.86797,2.268
-3.0176,-3.9851
1.8032,9.4255
-1.5341,-5.0636
-1.1927,-2.4201
-1.6367,2.3776
-0.65002,-2.9718
-2.2188,-6.6126
-4.2976,-7.065
-2.5799,-5.4255
-3.5358,-1.5083
-6.0022,-0.096811
1.7019,-4.8162
5.5696,-7.9305
-1.959,-7.4234
-1.7231,-6.6196
-2.8742,-3.7035
-5.925,-10.324
2.8253,10.001
11.117,-2.4609
-0.23001,-2.3287
0.37974,-4.5938
-9.5973,-0.18222
-6.1256,-9.5122
11.871,-1.1667
2.0194,5.9623
-8.4238,2.0657
2.5087,0.41532
0.78899,-2.6397
3.6153,-4.2497
-3.9819,3.6267
8.4327,-1.932
-2.5254,2.0404
5.3618,4.8399
1.3507,-3.172
3.1488,-0.39617
6.8847,-7.0411
0.70616,6.4486
-2.4747,-3.1241
-4.6682,-1.3936
-1.0026,0.68371
-4.4167,0.41269
-3.0194,-1.8436
-4.1909,-1.4124
17.849,17.038
5.7346,3.9363
-6.3907,-2.923
-3.097,2.6765
2.4149,0.54238
-1.7014,-4.6292
0.026608,5.6957
2.1368,0.90516
3.2874,2.9212
-8.0823,0.093872
-2.1298,-10.17
-6.6428,-1.5994
4.1272,-1.1465
1.3113,-4.4899
-10.787,0.46958
-4.7559,5.8629
8.6755,-1.8585
5.9643,4.7682
-7.0752,-0.16678
1.3056,2.615
3.3839,3.372
3.392,-1.5629
1.8962,-11.264
-5.8418,6.0098
-3.3037,1.6378
7.5406,-4.4445
-4.7964,-2.4636
2.2053,-1.0238
-4.889,-7.8647
-1.8513,-1.1057
-2.6761,-1.3099
-5.4771,2.7462
-10.873,0.72307
3.3452,-4.2441
-0.28545,1.4589
-3.0731,-0.068216
2.0606,-4.6857
4.1758,5.4727
1.6059,0.075564
-5.8225,2.4742
-6.0792,7.9539
2.6324,1.3241
-1.968,-10.882
-5.9783,1.8266
12.062,3.7012
1.5487,-2.7099
0.61142,4.8114
-1.2699,9.4588
-6.1013,-1.8812
0.26215,-9.7697
2.8271,0.38897
0.40351,3.9735
5.2184,4.0109
-2.3441,-0.23296
1.7673,-6.284
-5.1802,-2.1348
0.38834,8.9547
3.9863,-2.2125
-3.1455,7.669
13.668,0.8372
-2.3943,-7.0633
4.8749,1.4486
5.827,-4.5435
1.2029,-3.2702
6.3748,-2.756
-0.43704,-1.7391
4.9698,2.1422
-5.0209,-3.1634
-5.2285,2.5285
1.6598,-8.1771
-9.5342,-0.20199
3.486,0.84401
-7.719,-7.759
4.3354,-0.72686
-1.9312,6.581
-3.9823,0.67721
2.089,4.0994
-4.2718,1.7866
13.742,-7.5649
2.1699,-1.1488
-4.1354,-4.1599
2.4895,11.578
-3.9691,2.7048
-2.7953,9.8828
2.7233,-0.68953
3.0994,-0.027914
5.536,-0.92795
-5.6071,1.2322
7.8052,-5.9831
-1.2117,5.0241
-9.6006,3.1272
3.7648,1.0674
-3.8512,-0.035673
0.46593,4.6763
3.3176,-1.7512
8.0994,-0.25417
-4.0635,-2.1921
4.293,0.97608
4.4443,0.34611
12.434,-8.3282
-2.0796,-0.42112
0.44626,7.2807
1.0973,-0.57439
0.34301,3.7575
-3.4471,2.2541
-7.8251,-0.39398
-4.709,-3.2643
1.4126,-5.6254
-4.9449,-7.5793
-11.143,-0.75761
5.8137,-0.90968
-1.1698,-5.2337
7.9166,-1.2471
6.4701,1.8099
-1.3153,5.4107
4.9122,-0.55722
6.4798,8.9065
-0.32807,-1.2784
2.0232,1.7588
4.0376,-1.278
3.5756,5.243
0.88774,0.76649
-6.2716,-5.864
-7.3072,-6.2214
-0.7755,-8.0746
11.23,3.6964
-10.338,-5.7728
-0.53596,-8.5644
-2.2995,5.455
-0.8194,-0.3362
-5.008,-2.7783
-6.7578,1.8211
-2.261,3.9168
6.1862,5.386
-0.17421,-2.5199
-6.1201,0.59255
4.7974,-1.7047
-0.86659,3.0815
4.3196,-7.0846
0.99976,0.97913
-0.75566,4.4639
-1.821,-4.1309
1.3801,2.299
-1.0875,3.9806
-7.5901,-5.3746
-15.361,2.607
-4.9551,-1.2656
5.0463,0.25506
-2.2022,-4.2423
-1.2019,3.0146
-7.5813,-0.34174
3.912,-7.1036
3.3468,3.4162
-4.4107,-7.5225
2.1657,4.0413
2.8947,3.8142
-5.9106,2.9192
-2.9,-2.8068
-7.7795,5.501
0.87529,5.0181
7.555,-5.6862
3.2151,-0.0638
4.5713,5.5385
4.1024,-4.0881
-0.63243,1.3207
15.793,6.1331
11.603,2.0725
1.0592,3.0658
-2.6389,6.208
-0.78815,-6.868
4.3542,-7.8427
-9.2213,1.442
-4.7546,-4.5537
-0.80975,-2.4445
-1.1139,1.3603
-5.8427,-6.1212
-10.497,-1.9512
3.3214,-3.5113
2.5066,2.7016
4.9538,4.9469
-3.4442,-4.2842
0.24195,-3.3243
7.2637,6.8992
0.47568,-2.1356
2.554,-3.2814
-0.62508,-2.6523
0.52793,5.6418
3.7124,5.718
-4.5736,0.89901
-4.9167,1.9241
1.6285,6.4816
5.4961,3.2661
-2.5254,-2.38
-10.258,-2.2415
-7.756,4.6491
4.5097,0.69144
-1.892,0.71532
8.0252,6.7456
-2.2422,0.84206
-5.6025,2.0037
3.6953,4.5002
-7.6561,2.5231
-4.3211,-1.8828
3.9401,1.491
-0.81871,3.0337
8.1725,-3.1175
-6.7505,-5.8112
-4.7214,-3.3561
2.8834,-10.429
1.1798,-3.8921
5.4978,-4.2778
0.037788,-4.6879
-3.4078,-1.3007
-1.144,-2.6241
5.6416,2.7507
9.2757,-1.3865
5.3332,-10.496
3.1924,1.8573
-1.8709,3.4767
4.3881,5.168
2.099,3.0053
-3.3701,-5.4759
-1.3381,0.93275
4.7547,-3.9526
-2.4474,14.872
-3.1129,9.6015
4.8057,-2.789
-0.53278,-1.0758
2.3674,6.8282
-8.189,10.119
3.8889,-2.7445
-0.63006,1.4979
1.4809,6.0039
5.4509,-1.7935
-0.64964,3.6687
0.60166,5.6817
-3.4339,2.3584
1.4417,6.9593
-6.7275,0.003737
0.26747,-11.71
6.2405,14.046
-1.1609,1.4352
-2.323,1.9216
-1.8991,-0.50889
8.0908,-4.2361
-2.8794,-0.37957
-0.66236,7.1965
10.156,-4.891
-3.2051,2.6024
-1.9035,9.9643
8.1794,2.7951
2.8182,-1.692
3.8182,5.6372
0.70786,9.6407
3.3532,-0.55056
1.8548,5.483
-1.9908,-0.42731
11.866,-2.3696
4.7317,4.0908
7.9449,2.6301
-12.326,-4.2626
2.5587,1.2889
9.8122,7.0316
2.4842,0.41415
-7.7424,9.3158
0.67013,-7.73
2.1664,0.51477
-2.8517,2.4653
-3.5376,-6.7401
-8.7715,-1.819
-3.1355,2.2008
-7.5132,-1.0412
-7.5256,9.0487
-0.58486,6.131
2.4747,4.543
-5.7711,6.2878
7.2627,-10.384
-0.88244,-3.2604
0.78267,-4.2511
1.3952,2.9855
1.2236,-0.59173
-6.447,0.28782
-2.6047,-6.3951
-0.28114,-1.0484
0.96051,4.9617
2.8812,6.5289
-3.6465,-4.3229
-0.4746,6.9161
6.5184,-0.62906
-2.9844,-7.6032
3.3592,0.11422
-5.8889,-1.6729
-9.1473,2.1499
-0.86997,8.1562
-6.7971,4.8525
0.7182,0.41302
3.5833,5.9674
-5.3553,6.5945
-6.05,-5.3706
-3.3628,3.6823
-5.3498,1.6736
2.0594,0.7706
2.7729,-5.8642
5.0379,0.5676
3.6503,-4.9176
0.26016,4.388
5.0707,-0.42174
-9.2677,-5.4841
1.0931,3.9712
2.3156,-3.0632
11.222,0.36174
4.3276,-2.0785
-5.5747,3.4263
5.1884,9.1111
-2.6449,-8.1398
8.0865,1.3207
-5.6357,-2.7959
-4.0442,5.805
2.9605,1.2137
1.2024,-4.1075
4.9656,1.732
-1.3057,-0.92356
-0.50867,-4.4352
3.7069,6.961
12.37,2.5196
-4.1124,1.0049
-5.0353,-3.0659
-3.2948,-4.1661
1.8909,-5.5767
3.3362,3.9767
5.1875,-0.10216
3.0948,9.0153
0.26497,-0.88945
8.8624,-12.544
-2.2829,12.152
-2.3573,-2.8016
-6.1323,3.9648
-10.55,-3.997
2.8349,-0.0072145
3.1196,0.6322
3.4043,-6.4371
1.0904,-7.8328
3.9164,-1.5528
3.2766,-2.6873
1.6432,5.2704
-9.8985,-9.3369
-9.1618,4.243
2.0259,-3.5123
7.4952,0.68897
-7.9341,-5.0957
-6.9262,4.7744
-3.0056,-5.8595
-2.8856,-4.1822
4.2648,2.3867
1.5116,2.0789
0.21487,-4.7443
2.708,-4.1056
-5.3595,-5.3705
4.3478,4.9053
-8.7941,-0.74048
1.2597,-3.0519
3.8049,1.2721
-0.76417,-2.7871
3.3851,4.2465
2.3465,-1.1989
4.6049,-4.5344
0.7222,6.982
-0.94849,-4.2192
9.7172,-1.2346
2.2081,-4.0181
1.438,2.3351
0.022808,1.6305
6.0229,-7.0206
1.0278,-9.956
0.14204,9.6526
4.7057,-0.034622
-1.6912,2.6413
5.2845,0.073703
8.0738,-4.0793
-9.9888,-3.741
-0.99652,-1.8638
-4.2369,6.6862
-8.0816,-2.4591
-4.8465,-2.3705
-3.3308,2.3919
-5.2053,-4.1033
0.50565,5.4199
-9.2726,8.9988
-4.3919,3.2387
5.2478,6.6155
-2.5868,0.12157
-0.81183,-3.0283
1.3585,1.7932
-1.7616,0.6618
13.368,-0.03783
3.5515,-2.3127
-2.6394,-1.7289
2.8228,-4.0077
-9.2647,0.26608
-2.1821,1.4
0.42303,3.6456
4.5038,-6.6282
-7.6229,2.5122
1.532,-4.6958
6.187,0.16506
0.61784,1.3697
3.7708,7.6225
-1.3099,-8.6534
5.0673,-4.6387
6.2184,-2.9474
7.4574,-4.0299
-5.563,4.7847
-6.8153,3.4029
2.1891,-0.71634
-1.7077,10.289
-1.8727,-0.95102
-4.6937,-4.0673
-2.9181,8.5476
-1.9521,-3.4503
-2.2411,3.5719
-6.5787,3.1356
-6.6565,-0.65424
-9.1345,2.6796
3.4643,-3.4377
1.5879,0.81421
5.7956,0.64194
5.1973,-0.58386
-3.2415,-0.18991
-0.99662,4.4083
-0.28072,-4.2062
-0.77422,5.943
-2.0745,-3.2931
4.92,0.50614
-1.8135,-3.6941
-7.3992,0.76686
-1.5851,1.5946
-7.2827,6.6092
2.436,-7.8331
5.2853,-2.9379
1.5111,1.0973
-4.391,-14.307
2.6778,-1.7102
-2.9893,2.0946
-3.4484,3.356
0.75449,-4.9566
4.1841,2.3725
6.2608,-4.4631
-4.4764,1.5666
3.3352,4.1406
0.032546,-1.1795
3.2641,9.8227
4.4229,0.42268
-2.8726,2.4988
-2.4205,1.1922
3.8912,4.6214
2.9407,6.8897
9.256,-9.4883
-8.8934,-4.6132
-9.9896,-1.7855
-1.682,1.2521
1.4308,-3.4308
-4.0666,3.967
-1.9097,-6.856
0.051537,1.0207
-2.0551,3.3178
1.1289,-1.0642
-0.22017,2.2909
-2.2071,-5.2747
-0.77792,0.64574
2.5471,-0.15062
-2.2868,2.9817
-0.56764,4.0351
-0.44901,-0.031461
-0.4593,-4.6062
-4.6348,-4.8061
8.9241,-1.0009
4.7021,1.7458
9.2964,4.6354
-6.1348,-1.6362
4.4582,1.4409
11.326,-0.23945
-7.7593,2.2204
-4.5591,0.24717
5.3902,1.5409
1.4982,-0.98609
-0.73211,-0.51535
-13.995,1.9664
4.9512,-6.4882
-7.6098,3.1051
-7.5376,-8.397
3.9449,-3.2714
6.2245,-6.4613
-3.0718,1.2085
2.7467,2.3382
0.95729,-1.149
-2.8961,2.4024
-1.9342,2.1081
5.4385,-11.247
9.0224,-3.1603
6.5823,7.758
-7.3445,0.88469
17.331,-1.0731
2.4314,1.6544
6.3395,5.4526
-4.7323,-2.1925
1.7161,-0.29202
12.675,2.1932
2.1876,-4.1884
-6.5375,3.9707
-0.98632,3.2458
-4.1574,4.4798
-9.0674,7.8334
4.2325,0.55077
-5.8055,-1.9877
1.2715,6.0389
-5.1677,6.4757
13.841,-2.4767
2.3438,-3.2865
-8.5848,7.3526
3.4707,-2.5535
0.56694,-1.149
-7.3087,-14.412
-0.23734,-2.3123
-2.8832,-4.2298
-9.0862,-2.6087
0.80718,-5.3091
2.2525,-1.364
-0.50727,-7.1455
-3.822,2.0507
-3.9497,0.80819
9.8895,3.9763
5.1868,11.802
5.877,1.9887
9.7562,-4.5233
-3.4108,10.091
