-1.1704,0.22844,-0.54579
-0.092454,0.76409,-1.6353
-0.77755,-2.1184,1.6118
-0.70283,1.8825,-1.2335
0.25394,-1.0321,0.032441
-0.50339,-0.0028728,1.4865
2.405,0.3486,0.61087
-0.973,-1.0225,-0.097701
1.0292,1.017,0.052384
0.026587,-0.79391,-0.63391
-1.4892,1.1453,-1.3654
0.92833,-1.1422,0.32413
-1.4135,0.22901,-0.36713
0.68613,-0.20739,2.1015
-0.50971,-0.68031,-0.64404
1.4104,0.74734,0.062987
1.0092,0.41426,-0.96289
0.78358,1.3006,-0.41606
0.30076,0.1474,1.2539
-1.5477,-0.93073,-0.89811
-1.8503,-0.4057,1.4797
-0.22619,-0.90515,-0.28092
0.93849,0.12451,-0.0066885
0.36986,1.2677,-1.8676
1.4365,0.52034,-0.61688
-0.01069,-0.13137,0.10056
-2.0779,-1.7986,-0.41958
-1.7889,0.19578,0.36927
1.95,1.3356,0.56046
-0.47877,0.78773,0.13777
-0.3755,-0.87565,0.50795
0.07048,-2.2276,0.11067
-0.35283,1.1188,0.058608
-1.8474,1.9421,-0.33304
-0.85774,2.5847,-0.92928
-0.72814,-0.1057,-1.4594
-1.2472,-1.397,0.18798
-0.18681,0.49295,-0.11184
2.1863,-0.042661,-0.25757
-0.46658,-0.079521,-0.57805
0.66687,0.034191,1.0459
0.87727,1.2664,1.0802
-0.20042,-1.2016,0.6133
-0.14133,-1.9406,-0.93273
-0.69731,-0.31896,-1.1112
-2.7545,0.69688,0.50114
-0.26556,0.25484,1.8898
-1.4288,0.42583,0.60418
0.25865,-0.082657,-1.1138
-0.29126,-0.045822,0.30151
-0.40802,2.1989,0.070323
2.1399,0.15639,-0.38898
-1.3914,0.16758,0.027221
-0.2848,-0.53395,-0.089824
0.26459,-0.88414,-0.87228
0.023367,-1.868,0.58254
-1.4164,-0.29821,0.78852
-1.0119,-1.2236,0.13653
0.3292,0.6754,-0.28165
-0.30255,-1.4625,0.29954
-0.51845,-1.2902,0.1064
1.1582,-0.81538,-0.18076
0.12146,-0.77519,-0.4272
0.17402,-1.9863,-0.015532
0.44718,-1.0909,-0.12296
-0.59986,-0.36814,0.53317
0.62802,0.81616,-2.6782
0.024081,0.19277,1.7883
0.59417,-0.25285,0.47067
0.40265,-1.5212,-0.6609
0.56865,-0.32269,-0.45677
0.67283,-0.48297,-0.48985
-0.34993,0.77022,-1.7406
-0.15624,-0.84293,0.57422
1.4162,-1.3111,-0.93661
1.5544,-0.517,-0.20865
0.49635,0.59939,-0.30714
0.54238,-0.33048,-0.22737
-0.0886,-0.39555,0.84268
-0.66539,-1.7026,1.7031
-0.7819,-1.0711,1.0901
0.57063,0.41087,0.13983
1.036,-0.71532,-0.024678
-0.15906,-1.8077,-0.32455
-3.2626,-2.1448,0.4849
1.1674,-0.28888,0.5097
-1.0514,1.7255,0.44364
0.91068,0.077773,0.99303
0.38311,0.8402,-0.052926
-0.77145,0.68626,1.8295
-0.19708,0.75582,0.58818
-1.6241,-0.4233,-0.1715
0.4354,0.036172,0.2906
0.34972,-0.33145,-0.70849
-0.078457,-0.6475,-0.58111
-0.34053,-1.9663,1.3838
-0.26044,0.78257,0.36142
-1.3821,0.41887,1.1976
-0.63911,-1.7941,0.65162
-1.9918,-1.0259,-0.18539
-1.2868,1.1549,-1.0776
-1.1533,-0.94019,-0.46171
-0.44664,-0.41726,-0.89298
-0.74983,1.1854,-0.10761
1.2777,-0.54248,-0.19909
-0.36831,1.319,1.7948
-1.2233,0.68415,0.70215
0.42992,-1.3663,-0.57069
0.76813,1.4177,0.60759
-1.6195,-0.76089,0.86827
-0.65993,1.6525,-2.0292
0.82739,2.0585,-0.93096
0.31028,0.26768,1.0246
-1.8771,-2.043,0.10222
1.6386,0.27473,-1.6178
-0.75159,0.67338,0.22477
-1.4039,0.32702,-1.0057
0.99827,0.021213,-0.27771
0.28655,-0.34536,-1.213
-0.3848,-0.87324,0.42195
-1.2112,1.3782,1.3718
-0.035306,-0.17444,0.80882
0.2813,0.46826,0.12573
-1.5711,0.38061,0.00059824
1.1419,0.91124,0.32257
-0.77707,-0.16999,-1.5919
0.22778,2.5804,-0.15892
-0.30544,0.0082896,-0.070405
0.38438,-0.35031,0.38636
0.2405,-0.43616,-0.35661
-1.6355,-0.5599,1.1379
-0.7082,0.19352,1.4801
-1.1022,0.70746,-0.12328
-1.2561,-1.2506,-0.58143
1.3775,0.25339,0.40682
0.090353,1.4558,0.31091
-2.136,0.26755,0.70525
0.9113,-1.8656,0.038674
-0.25492,2.4773,0.86773
-0.82372,0.99646,-2.1606
0.8732,1.9838,0.69318
-0.069917,0.56531,-0.54215
-0.98546,2.4964,0.88429
0.72213,-1.6867,-0.19208
0.98828,0.79773,0.26138
-0.60232,0.93765,-0.91504
-0.33671,1.0235,-0.62764
0.53346,-0.33253,1.5953
-1.4757,0.20037,1.6159
0.62735,1.8988,0.47348
1.4489,0.29884,0.69989
-1.1242,-0.3063,-0.12995
-0.72991,0.40086,1.2202
0.69636,0.72902,-1.301
-0.1882,0.139,-1.4126
0.42003,0.25671,-0.30953
0.078068,0.60078,-1.3053
-0.66209,2.0992,0.6537
-1.5814,0.016655,-0.21433
-1.4677,0.32742,-1.9546
1.4272,0.16159,0.66871
0.45064,-1.3994,-0.30542
0.37375,0.011141,-1.3558
0.2693,-2.1451,0.11622
-1.0563,0.80357,-0.33198
-0.60564,0.81948,1.3405
-0.80035,-0.039859,1.4117
-0.41876,0.63445,0.9609
-0.61075,-0.20435,-0.082636
-0.38663,-2.0395,-1.5096
0.87191,0.15319,0.23145
-0.21139,1.6419,0.64554
0.89553,-1.5342,-0.11665
-1.3566,-0.6018,-1.4279
0.47451,1.2202,-0.84701
-2.9918,0.49093,1.0519
1.345,0.97331,-1.2597
-0.63525,-0.66437,-0.69401
-0.76721,2.6029,-0.0097021
0.28138,0.21221,-0.19407
1.2882,0.19954,-0.82347
0.3016,0.41292,0.89294
0.58649,1.3019,-0.67144
-1.6566,0.94648,0.52084
-1.2851,0.58162,-2.0994
-1.0215,0.47396,-0.76047
-0.81437,0.32647,1.1955
0.22452,-0.9849,-0.66373
0.96013,0.87314,-0.47696
1.9115,-1.2024,-1.2554
1.1906,-0.3716,0.79719
-0.46427,0.18814,-1.3928
-0.13928,-0.96512,0.4325
1.4589,-0.29563,0.88731
-0.55068,-1.2649,0.26059
0.22415,0.30692,0.30117
0.073208,-0.13096,1.0106
1.4103,0.010084,-0.2115
1.3207,2.042,0.57895
-0.91641,0.92596,-2.4601
-1.6289,0.49455,-0.44233
-0.25391,-0.40143,-2.178
-0.19755,-1.4937,1.849
-0.7385,-1.0222,-0.11761
0.90132,-1.9081,0.0095192
-0.91912,-0.0097847,0.27906
0.62419,-0.22212,-0.32481
-0.10963,-0.49726,-0.33977
-0.17164,-0.62975,-1.657
-0.36491,-0.092914,0.36156
1.5466,0.10308,-1.6539
-0.40107,0.38908,-0.57384
-0.29421,-0.05335,2.2396
0.54811,1.2168,1.1901
1.1766,1.1389,-1.6845
1.1977,1.5649,0.88468
-0.18294,-0.19709,1.0533
-0.1629,-0.40606,-0.98884
2.1704,-0.18488,-1.0835
-2.2327,-0.93128,-0.95549
1.8307,0.55964,-0.53963
0.061537,0.27363,0.4464
-1.8309,-0.65959,1.7199
0.93448,0.11263,-0.29914
0.62282,-1.3983,1.1852
-0.75897,-0.20455,1.3516
0.36424,-0.092898,0.2054
0.46855,0.69959,1.3071
-0.44339,1.1998,-0.46867
1.0432,-0.7831,-0.023
1.7395,0.53616,-2.1992
0.89873,-1.104,2.1658
-0.30859,1.1327,1.8722
-1.0116,0.080401,-0.62309
0.79107,-0.19538,-1.2507
2.9974,1.2533,0.61242
-0.85049,-1.6352,0.86953
-1.1143,0.1956,-0.66052
0.084346,2.6863,1.1412
0.77361,-0.001007,0.55918
1.6354,-0.77958,0.39322
0.060527,-0.1497,1.7982
-1.2339,2.6966,-0.63274
-0.24072,-0.8456,0.45633
-0.30854,0.55514,1.6195
-0.1278,1.477,0.2092
-1.6531,1.1502,-0.64837
0.067706,-1.1007,-0.076687
-0.6859,1.0607,1.8785
-1.793,0.90268,2.0496
-1.1217,-0.96666,-0.21793
0.65422,-0.55794,-1.1495
-0.79223,1.451,0.038912
0.11357,0.074235,-1.4434
-0.44931,-1.9537,-1.2705
-0.26791,-1.1794,-0.3875
-0.18731,-1.9916,0.60514
-0.065277,0.5982,-0.50429
0.50791,0.73576,0.70579
1.4472,-1.5299,-0.42382
0.70773,-1.7936,1.3147
-1.0543,2.3634,-0.29837
0.49687,0.67349,0.070648
-0.30512,-0.42953,-0.52331
0.13717,1.521,1.0448
1.0508,-0.18071,0.67452
-0.24027,-0.15901,0.32168
-1.1064,0.3657,0.56529
0.97021,-0.78296,0.25414
0.12274,0.22991,-0.96947
0.42305,2.1209,0.089132
-0.51864,0.97687,0.20507
1.1264,0.34085,-0.32418
-0.60492,-0.053587,0.85037
-0.09112,0.75293,0.48438
1.8447,1.2542,-1.0402
1.0344,-1.4292,0.015032
-1.4001,0.70798,0.62637
-1.4162,0.37803,1.6559
0.18113,0.46454,-2.5214
-0.18041,1.4974,0.36095
0.31734,-0.56395,2.3286
0.37023,-0.72396,-1.1616
-0.45718,1.8385,0.4686
-1.3272,1.5092,0.42616
-0.94757,0.79311,-0.39022
0.29115,0.13481,-0.11457
-2.2834,-1.7114,0.24264
-0.30907,-0.87761,0.83448
-0.66202,1.5741,1.4775
-0.03022,-0.06349,1.9046
-1.4087,-0.15268,0.43581
1.141,-1.2869,0.2441
2.263,-0.541,0.20998
0.64616,0.98568,-0.178
-1.6193,-1.7637,-3.0033
1.4653,1.7342,-0.90156
-0.85627,-1.077,1.4182
-0.48775,-0.54941,0.51635
-1.4691,-0.355,-0.56397
-0.22933,1.1895,-0.70427
1.2908,-0.48517,-0.46297
0.52072,1.1949,-0.058829
-0.68917,0.86104,0.92346
0.34998,0.42945,0.11364
1.0155,-0.75669,-0.96511
0.43969,0.21887,2.0471
-0.76646,-0.27077,0.83748
-0.24387,-0.16892,0.55597
0.46124,-1.828,-0.96016
1.2165,0.17922,0.95752
0.3183,-0.0051579,-0.44757
-0.31162,0.77433,0.51392
-1.1868,1.3267,-0.63232
1.905,-0.25999,0.14279
-1.1562,0.023051,0.46608
-0.055728,0.84881,1.0428
0.258,-0.30099,-0.2135
-2.2063,-0.086175,0.077656
1.1086,1.2649,-0.42195
0.32515,0.27885,-0.13087
-0.43238,-1.0322,-0.032316
1.4549,-0.42577,-1.2566
0.41296,-0.42969,0.46474
0.13137,0.58655,-0.0054788
-0.19079,-0.0083593,-1.0089
-0.58988,0.34731,0.63946
2.5596,-0.38383,0.88449
-0.80554,-0.55701,-0.037596
0.84131,-0.60301,0.35771
1.0419,-1.3142,-1.3814
1.0353,0.45899,0.49344
-0.24031,0.81131,0.055588
0.33635,1.2032,-1.1987
-0.50501,-0.01144,-0.55396
0.73525,0.16629,1.7283
0.24599,0.010404,-1.4787
1.2126,0.0034342,0.58635
-0.88885,1.4478,-0.62875
0.4229,-1.6477,-1.2616
-0.27777,-0.24237,1.0868
-0.6819,-0.12723,-0.32031
0.57541,0.19638,1.8798
-0.46939,1.9825,-0.26271
0.73966,-1.1125,-0.6237
-0.8684,0.012299,-1.25
-0.41924,-0.87167,-0.95222
-1.4548,1.798,-0.52601
0.036285,0.29008,0.32847
-0.45992,1.4233,-0.31051
-0.74978,-1.6864,-0.62395
-2.0551,0.077453,0.51725
0.08429,-0.21097,-2.2336
0.39302,-0.35771,0.50212
-1.134,0.27902,-0.60938
1.8118,1.1159,-2.1876
0.6441,3.3577,-0.20146
-1.1552,0.043279,-0.99129
2.4467,-0.41319,-0.26466
-1.7764,-0.27537,-0.37182
0.22794,-0.60992,0.44543
-0.17805,0.90464,0.17403
-0.046134,-0.18482,1.3963
0.29815,-0.86606,0.051063
0.24538,-1.0531,-0.49181
-0.12023,-1.232,0.79122
1.6418,0.24349,0.75093
1.0623,-1.2177,-0.43391
-1.702,1.2527,-0.67888
0.84792,0.99244,-1.1782
0.75404,-0.49184,-0.29031
-0.71018,-0.64341,-1.2578
-0.96918,-3.0327,0.84168
0.044807,1.0138,-0.56406
0.072603,-0.63454,-0.36643
-0.61649,-0.41275,-1.1563
-0.40482,0.68605,-1.1699
-0.093829,0.085607,1.7531
-3.2157,0.7371,-0.13798
-1.3203,-0.69303,-0.74354
0.1005,-0.305,0.52762
-0.52248,-1.0382,0.99235
1.4385,-1.0299,0.16951
-0.20788,-0.094246,0.13224
0.37167,-1.2851,-0.18085
-0.98035,0.29508,0.51213
-0.13352,-0.1341,0.44102
-0.28352,0.55757,-0.46031
-0.49126,-0.094513,-0.96966
0.12988,-0.22906,0.92863
0.53022,-1.4623,0.70919
-1.7376,0.6027,-0.91827
-1.9472,0.2738,-0.22597
0.14209,-0.39934,-0.034436
1.0088,-1.2392,-0.22226
0.46294,-0.47323,0.65737
1.2935,0.80932,1.1462
0.24087,-0.93705,0.65156
1.185,0.61606,0.41466
1.3714,0.62649,0.00036407
0.85893,0.524,-0.48833
-0.37508,-0.51868,-0.12137
1.7544,-0.3158,0.4098
-1.2003,-0.15058,0.86945
1.3331,1.4231,-0.73083
-0.13794,-0.13945,2.648
1.6119,0.19146,0.11201
-0.47252,-0.41724,-1.2831
0.39859,0.13635,0.49494
0.69995,-1.6578,-0.75174
0.69397,0.18515,-0.035952
-0.5687,0.3117,1.403
-1.4961,0.37536,0.55538
1.7435,1.0056,0.86976
-1.1526,-0.65115,0.91397
-0.60202,-1.7477,-2.8281
0.6257,-1.4786,-0.32392
-0.54964,1.8008,-0.33495
-0.96444,0.069157,0.92744
-1.4531,-1.2621,1.44
-0.52893,-0.60207,1.564
0.94349,-0.4666,-1.0459
0.22348,-0.095989,-1.0319
0.34493,-0.45212,-0.60142
0.38578,-1.0073,0.089197
-0.81183,0.35924,0.68438
-1.4254,2.1668,-2.4469
-1.5581,-0.19317,-1.2108
0.24316,0.47815,-0.69467
-0.12793,-0.51886,-1.1129
-0.13594,0.097852,-0.84333
0.21387,-1.1962,-0.40582
-0.92487,0.82373,-0.6682
-0.83062,-0.029712,0.50776
1.1858,1.0078,1.3314
-0.82281,0.42133,-0.05238
-0.42711,0.31053,-1.1884
-0.2147,0.82987,-0.11423
-1.0928,0.86998,-0.29431
-0.91533,0.53962,1.1618
1.1116,-0.045199,-0.64955
0.5532,0.67078,1.1266
-0.38127,1.4397,-0.27574
-0.23662,0.55782,1.7915
1.286,-0.52777,-0.08342
0.98803,-0.063875,0.82177
0.19348,-0.017237,-0.61793
-1.966,-0.59712,-0.058215
0.51906,1.1877,-0.43395
1.3817,0.98669,0.26004
0.45895,-1.9764,0.54174
0.81524,-1.4213,-1.0241
-0.16629,0.30839,-1.6366
0.0013419,-0.91438,0.024838
0.0005333,-0.014071,-1.94
0.46384,-0.90358,-1.2221
-0.051695,-1.2435,-0.046639
0.30038,1.4506,-1.0132
-0.07207,-1.1225,0.32411
1.8198,-0.58426,-0.26563
0.50417,-0.57357,-1.5533
-0.082085,0.55176,0.5917
-0.44858,0.82043,0.65227
0.60315,-0.31782,1.1514
0.35734,0.049286,0.031641
0.93127,1.9549,0.20461
0.4434,-1.7224,-0.92004
-1.0226,1.4788,0.40165
0.79678,0.97843,1.4534
2.8631,1.5131,1.0967
2.087,-0.65892,0.23307
0.7813,0.23796,-1.3715
-3.2679,-0.32952,-1.8991
1.2341,-0.2353,0.56095
-2.0533,0.34413,0.30135
-0.62852,-0.25175,-1.383
-0.81819,1.1354,0.19351
1.4312,-1.0469,-1.0317
0.82648,0.57997,-1.473
-1.3314,-0.38997,-1.139
0.043818,1.6521,0.10248
-1.3963,-0.54508,-0.34271
-1.2372,1.6064,0.90635
-1.7672,-2.4374,0.41418
0.49987,0.64149,0.33956
-0.5865,1.9959,0.15393
-1.1261,-0.88521,-0.66996
0.91362,-3.2032,-1.3182
0.36837,-0.6877,-0.14461
0.71125,-1.2502,-0.21434
